Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:55:00,2.324921792463029,0.10403813256135638,0.0,0.03874869654105049,0.0017339688760226065,0.0,0.047563251055001976,0.0,0.16138511918580475,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04449234644973882,0,On,0.022667609103996195,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.29085533969036,51.666666666666686,46.10666666666668,0.0,50.90826713502643,0.0,0.0,0.0,33.29085533969036,49.53565842757682,50.90826713502643,48.84935407385203,12.43753247303448,20.973845288771606,0.0,1.7,1648.3291970808136,-846.3379788193218,-0.0,-0.0,331.30337259374676,472.3350954677501,2.0010000000000003,0.03361159762239396,0.0,0,0.46936912619088716,132.0652280586667,47.39038108416615,0.22446218593344783,10.395229991358613,0.003384612425398252,97.81847988936498,1.2175083995632638
2025-01-01 10:56:00,2.324921792463029,0.10403813256135638,0.0,0.03874869654105049,0.0017339688760226065,0.0,0.047563251055001976,0.0,0.16138511918580475,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04449234644973882,0,On,0.022667609103996195,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.259522394676765,51.666666666666686,46.10666666666668,0.0,50.90504177969924,0.0,0.0,0.0,33.259522394676765,49.53285517199316,50.90504177969924,48.84676186814013,12.43753247303448,20.997956124693236,0.0,1.7,1646.3173678869284,-848.0433648275266,-0.0,-0.0,331.30337259374676,472.91082788819045,2.0010000000000003,0.033637246690329,0.0,0,0.4697273025780833,132.0652280586667,47.08393789848591,0.2241631891402506,10.406629118557646,0.003385120417826831,97.75822231176947,1.2174082297294808
2025-01-01 10:57:00,2.324921792463029,0.10403813256135638,0.0,0.03874869654105049,0.0017339688760226065,0.0,0.047563251055001976,0.0,0.16138511918580475,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04449234644973882,0,On,0.022667609103996195,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.228780225793706,51.666666666666686,46.10666666666668,0.0,50.90181932352804,0.0,0.0,0.0,33.228780225793706,49.5300545547993,50.90181932352804,48.84417217043493,12.43753247303448,21.021561855637074,0.0,1.7,1644.3652533223762,-849.7143465857681,-0.0,-0.0,331.30337259374676,473.47951737116676,2.0010000000000003,0.033662348800002656,0.0,0,0.4700778409671072,132.0652280586667,46.80280509217502,0.22387157883825995,10.41776050896905,0.0033856281390973225,97.69803627826005,1.2173101666846673
2025-01-01 10:58:00,2.324921792463029,0.10403813256135638,0.0,0.03874869654105049,0.0017339688760226065,0.0,0.047563251055001976,0.0,0.16138511918580475,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04449234644973882,0,On,0.022667609103996195,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.19860447945999,51.666666666666686,46.10666666666668,0.0,50.898599713057976,0.0,0.0,0.0,33.19860447945999,49.52725652624894,50.898599713057976,48.84158493284443,12.43753247303448,21.04468336285706,0.0,1.7,1642.4702107147373,-851.3523194154423,-0.0,-0.0,331.30337259374676,474.0411698828134,2.0010000000000003,0.03368692676842897,0.0,0,0.4704210599861318,132.0652280586667,46.545735314210205,0.2235870365138324,10.428635173916783,0.0033861355886584655,97.63791929576075,1.2172141230219622
2025-01-01 10:59:00,2.324921792463029,0.10403813256135638,0.0,0.03874869654105049,0.0017339688760226065,0.0,0.047563251055001976,0.0,0.16138511918580475,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04449234644973882,0,On,0.022667609103996195,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.16897191296211,51.666666666666686,46.10666666666668,0.0,50.89538289703669,0.0,0.0,0.0,33.16897191296211,49.5244610386465,50.89538289703669,48.839000109451405,12.43753247303448,21.067340574928817,0.0,1.7,1640.6297206124623,-852.9586173701606,-0.0,-0.0,331.30337259374676,474.59579029102923,2.0010000000000003,0.03371100235350785,0.0,0,0.47075726347333163,132.0652280586667,46.31154316665362,0.22330925917442151,10.438586996763611,0.0033866427659837457,97.57786896479433,1.217120015350802
2025-01-01 11:00:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.11654253914372,51.666666666666686,46.10666666666668,0.0,50.892168826313814,0.1832918174931801,491.3923607895662,0.0,33.11654253914372,49.521668046253524,50.892168826313814,48.83641765622338,12.43753247303448,21.089552516918854,0.0,1.7,1621.5327465118874,-854.5345162372859,-0.0,-0.0,313.9947388224526,475.1433824044643,1.734,0.03373459630993172,0.0,0,0.4710867412575914,114.44333106133332,46.09910170449841,0.22303795847826255,10.448978633196418,0.0033871496705701444,83.83978530591851,1.2170277640877292
2025-01-01 11:01:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,33.041843671782146,51.666666666666686,46.10666666666668,0.0,50.88275014984591,0.18333672207254015,491.3923607895662,0.0,33.041843671782146,49.47750178807439,50.88275014984591,48.77487760718864,12.43753247303448,21.110868425246235,0.0,1.7,1619.842534796383,-856.0479306057815,-0.0,-0.0,313.9947388224526,475.6839490156729,1.734,0.03375723059395206,0.0,0,0.4714028176973946,114.44333106133332,45.92230435748981,0.22277462798754327,10.458779109967388,0.003387585240577684,83.78762363199012,1.2169392846644023
2025-01-01 11:02:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.967613212066624,51.666666666666686,46.10666666666668,0.0,50.87333277364134,0.18338164245589023,491.3923607895662,0.0,32.967613212066624,49.4333418199114,50.87333277364134,48.71334634304643,12.43753247303448,21.13178785845,0.0,1.7,1618.196515447638,-857.5342307522604,-0.0,-0.0,313.9947388224526,476.21749228891764,1.734,0.0337794363792607,0.0,0,0.4717129103673055,114.44333106133332,45.762585155223434,0.222517054200078,10.469047613292911,0.0033880205712405165,83.73552647386467,1.2168524576535062
2025-01-01 11:03:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.89383257095136,51.666666666666686,46.10666666666668,0.0,50.86391665613301,0.18342657884870844,491.3923607895662,0.0,32.89383257095136,49.38918810232227,50.86391665613301,48.65182382541691,12.43753247303448,21.15232675370499,0.0,1.7,1616.5944226577963,-858.9944914785034,-0.0,-0.0,313.9947388224526,476.7440123756507,1.734,0.033801231006159144,0.0,0,0.4720172614159495,114.44333106133332,45.62075309162469,0.22226499773987263,10.478436237763646,0.0033884556622682327,83.68349156202193,1.2167672164611159
2025-01-01 11:04:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.820483921307925,51.666666666666686,46.10666666666668,0.0,50.85450175743489,0.18347153144883727,491.3923607895662,0.0,32.820483921307925,49.345040597430064,50.85450175743489,48.590310017427655,12.43753247303448,21.1725003948103,0.0,1.7,1615.0345361708837,-860.429745240865,-0.0,-0.0,313.9947388224526,477.26350959724454,1.734,0.03382263109116971,0.0,0,0.4723161028847385,114.44333106133332,45.496120367073736,0.22201822974137128,10.487630888734344,0.0033888905133833444,83.6315167011436,1.2166834972439533
2025-01-01 11:05:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.74755020982428,51.666666666666686,46.10666666666668,0.0,50.84508803927305,0.18351650044679396,491.3923607895662,0.0,32.74755020982428,49.30089926885893,50.84508803927305,48.52880488365188,12.43753247303448,21.192323402259714,0.0,1.7,1613.5149170783084,-861.8409811479115,-0.0,-0.0,313.9947388224526,477.77598304469717,1.734,0.03384365251872309,0.0,0,0.4726096565917911,114.44333106133332,45.3877371815449,0.2217765318663949,10.496639270015134,0.003389325124320639,83.57959977732492,1.21660123894691
2025-01-01 11:06:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.67501512887617,51.666666666666686,46.10666666666668,0.0,50.83567546491571,0.18356148602608668,491.3923607895662,0.0,32.67501512887617,49.256764081669026,50.83567546491571,48.467308390045694,12.43753247303448,21.211809756791034,0.0,1.7,1612.0338287127531,-863.2291463551803,-0.0,-0.0,313.9947388224526,478.28143097847595,1.734,0.033864310468241135,0.0,0,0.4728981345101309,114.44333106133332,45.29481402325857,0.22153969587120467,10.506149444294321,0.0033897594948265643,83.5277387567572,1.2165203832023412
2025-01-01 11:07:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.60286307793689,51.666666666666686,46.10666666666668,0.0,50.82626399910579,0.18360648836351945,491.3923607895662,0.0,32.60286307793689,49.21263500229368,50.82626399910579,48.405820503887625,12.43753247303448,21.230972833005286,0.0,1.7,1610.5895961068818,-864.5951481977071,-0.0,-0.0,313.9947388224526,478.77985085806705,1.734,0.03388461945173951,0.0,0,0.47318173929278806,114.44333106133332,45.216583259914,0.22130752304501,10.514807601343843,0.0033901936246586405,83.47593168160765,1.21644087418798
2025-01-01 11:08:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.531079130273895,51.666666666666686,46.10666666666668,0.0,50.816853607996975,0.18365150762948151,491.39236078956634,0.0,32.531079130273895,49.16851199847984,50.816853607996975,48.344341193721284,12.43753247303448,21.249825427516274,0.0,1.7,1609.1806171450153,-865.9398559535318,-0.0,-0.0,313.9947388224526,479.27123938044195,1.734,0.03390459334547588,0.0,0,0.47346066471475085,114.44333106133332,45.152312053872286,0.22107982373129978,10.523300630850052,0.0033906275135849075,83.42417666703744,1.2163626585077116
2025-01-01 11:09:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.45964900195338,51.666666666666686,46.10666666666668,0.0,50.807444259092755,0.18369654398822285,491.39236078956617,0.0,32.45964900195338,49.12439503923141,50.807444259092755,48.282870429300736,12.43753247303448,21.268379785989328,0.0,1.7,1607.8053607193883,-867.2641025464698,-0.0,-0.0,313.9947388224526,479.7555925133446,1.734,0.033924245420281274,0.0,0,0.47373509609652775,114.44333106133332,45.10130222118323,0.22085641687181082,10.532317265299705,0.0033910611613833983,83.3724718982723,1.2162856850771493
2025-01-01 11:10:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.38855902134776,51.666666666666686,46.10666666666668,0.0,50.79803592118833,0.18374159759811753,491.39236078956617,0.0,32.38855902134776,49.080284094755015,50.79803592118833,48.22140818153836,12.43753247303448,21.286647628792156,0.0,1.7,1606.462362582084,-868.5686861669578,-0.0,-0.0,313.9947388224526,480.2329055279162,1.734,0.03394358837029208,0.0,0,0.4740052107053756,114.44333106133332,45.062887704367085,0.22063712957627865,10.540499621803008,0.0033914945678416414,83.32081562780863,1.216209905015156
2025-01-01 11:11:00,2.325235055689068,0.10403813256135638,0.0,0.038753917594817805,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,2.1159734222222224,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,On,2115.9734222222223,21.111111111111143,1.0,0.0,2.1159734222222224,0.0,1,2115.9734222222223,2115.9734222222223,Off,0.0,0.0,32.31779610134805,51.666666666666686,46.10666666666668,0.0,50.78862856431521,0.1837866686119141,491.39236078956634,0.0,32.31779610134805,49.036179136408535,50.78862856431521,48.1599544224552,12.43753247303448,21.304640175278724,0.0,1.7,1605.1502223250586,-869.8543718110828,-0.0,-0.0,313.9947388224526,480.7031730353793,1.734,0.03396263434011551,0.0,0,0.4742711781346515,114.44333106133332,45.03643309146654,0.2204217967170848,10.549218667724993,0.003391927732756189,83.26920617276348,1.2161352715411928
2025-01-01 11:12:00,0.20926163346684584,0.10403813256135638,0.0,0.0034876938911140975,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.247347711966995,51.666666666666686,46.10666666666668,0.0,50.77922215968836,0.18383175717697506,491.39236078956617,0.0,32.247347711966995,48.99208013665184,50.77922215968836,48.09850912513359,12.43753247303448,21.322368166816005,0.0,1.7,-512.1058217876779,-871.1218927443575,-0.0,-0.0,313.9947388224526,481.16638901434123,1.734,0.033981394950554564,0.0,0,0.4745331606630488,114.44333106133332,45.02133213422707,0.22021026054683684,10.557113960787097,0.0033923606559321706,83.21764191235191,1.2160617398780444
2025-01-01 11:13:00,0.20926163346684584,0.10403813256135638,0.0,0.0034876938911140975,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.24390204912112,51.666666666666686,46.10666666666668,0.0,50.769816679655804,0.18387686343550527,491.3923607895662,0.0,32.24390204912112,48.94798706899989,50.769816679655804,48.037072263671945,12.43753247303448,21.282515232492663,0.0,1.7,-507.4308233940385,-868.273506094889,-0.0,-0.0,313.9947388224526,481.62254684619444,1.734,0.033939213263406355,0.0,0,0.47394411452901963,114.44333106133332,46.84794387839787,0.22077711394856256,10.540555314379326,0.003392793337182868,83.18142706602463,1.2162260229354394
2025-01-01 11:14:00,0.20926163346684584,0.10403813256135638,0.0,0.0034876938911140975,0.0017339688760226065,0.0,0.04733030683275204,0.0,0.16193132663409382,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.0,0,Off,0.003070904605263158,0.0,On,0.04425940222748888,0,On,0.02321381655228526,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.23885195863835,51.666666666666686,46.10666666666668,0.0,50.76040606707833,0.1839220164671407,491.3923607895662,0.0,32.23885195863835,48.90389429148989,50.76040606707833,47.97563840369568,12.43753247303448,21.244041342037345,0.0,1.7,-503.4782829484757,-865.5272034395033,-0.0,-0.0,313.9947388224526,482.07163964487444,1.734,0.033898465875721935,0.0,0,0.4733750976686234,114.44333106133332,48.05418166857514,0.22132684586102705,10.524019126908815,0.0033932257717188773,83.14499136709085,1.2163846526586113
2025-01-01 11:15:00,1.1662313015584438,0.10403813256135638,0.0,0.019437188359307397,0.0017339688760226065,0.0,0.046165585721502325,0.0,1.1200657158369416,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.9566323187200528,0,On,0.003070904605263158,0.0,On,0.04309468111623917,0,On,0.02471588703508019,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.232288207610736,51.666666666666686,46.10666666666668,0.0,50.7509904678683,0.18396721562387536,491.39236078956617,0.0,32.232288207610736,48.85980193922263,50.7509904678683,47.9142076748998,12.43753247303448,21.20686861950702,0.0,1.7,141.61879689161367,-862.8770664871325,-0.0,-0.0,954.5976412191026,482.51365908705964,0.9990000000000001,0.033859072857541875,0.0,0,0.47282499390001004,65.933614608,49.898222159643595,0.2218603650334518,10.508149204852902,0.0033936579604675055,121.98574435934475,1.2165379464514863
2025-01-01 11:16:00,1.1662313015584438,0.10403813256135638,0.0,0.019437188359307397,0.0017339688760226065,0.0,0.046165585721502325,0.0,1.1200657158369416,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.9566323187200528,0,On,0.003070904605263158,0.0,On,0.04309468111623917,0,On,0.02471588703508019,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.20406423639821,51.666666666666686,46.10666666666668,0.0,50.741570019729856,0.18401246029584623,491.39236078956634,0.0,32.20406423639821,48.81571013965585,50.741570019729856,47.85278019961884,12.43753247303448,21.1883125082457,0.0,1.7,143.52314129309127,-861.5553641038346,-0.0,-0.0,954.5976412191026,482.9485972530877,0.9990000000000001,0.03383939967816024,0.0,0,0.4725502678033962,65.933614608,50.48086417782325,0.22215445076315457,10.500255047652061,0.0033942919640566017,121.92239002348242,1.2166141764942482
2025-01-01 11:17:00,1.1662313015584438,0.10403813256135638,0.0,0.019437188359307397,0.0017339688760226065,0.0,0.046165585721502325,0.0,1.1200657158369416,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.9566323187200528,0,On,0.003070904605263158,0.0,On,0.04309468111623917,0,On,0.02471588703508019,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.17503291376619,51.666666666666686,46.10666666666668,0.0,50.7321466818787,0.18405774111713177,491.39236078956634,0.0,32.17503291376619,48.7716207166878,50.7321466818787,47.79135773409235,12.43753247303448,21.170452471915247,0.0,1.7,145.8193342080191,-860.2840023079656,-0.0,-0.0,954.5976412191026,483.37644544357653,0.9990000000000001,0.03382045898023975,0.0,0,0.4722857704435187,65.933614608,51.50569529688207,0.22243942554792737,10.493399652155688,0.003394925598666062,121.85896518117173,1.2166875389186378
2025-01-01 11:18:00,1.1662313015584438,0.10403813256135638,0.0,0.019437188359307397,0.0017339688760226065,0.0,0.046165585721502325,0.0,1.1200657158369416,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.9566323187200528,0,On,0.003070904605263158,0.0,On,0.04309468111623917,0,On,0.02471588703508019,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.14521495618436,51.666666666666686,46.10666666666668,0.0,50.722720528136534,0.18410305776968963,491.3923607895662,0.0,32.14521495618436,48.7275337383015,50.722720528136534,47.72994034338399,12.43753247303448,21.15327077349231,0.0,1.7,147.64551473292738,-859.0616325176172,-0.0,-0.0,954.5976412191026,483.79719451279294,0.9990000000000001,0.03380223257072708,0.0,0,0.4720312477635001,65.933614608,52.10950603144198,0.2227154920489261,10.48621551231981,0.0033955588654682677,121.79546995221293,1.2167581060125623
2025-01-01 11:19:00,1.1662313015584438,0.10403813256135638,0.0,0.019437188359307397,0.0017339688760226065,0.0,0.046165585721502325,0.0,1.1200657158369416,0.0,0.0,0.0,0.10403813256135638,0.0,1,0,0,Off,0.9566323187200528,0,On,0.003070904605263158,0.0,On,0.04309468111623917,0,On,0.02471588703508019,0,On,0.13871751008180855,0.10403813256135638,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2115.9734222222223,Off,0.0,0.0,32.1146568749287,51.666666666666686,46.10666666666668,0.0,50.713291630451074,0.18414840994384643,491.3923607895662,0.0,32.1146568749287,48.68344927073552,50.713291630451074,47.66852809087775,12.43753247303448,21.13672750446437,0.0,1.7,149.8027475773448,-857.8853361846519,-0.0,-0.0,954.5976412191026,484.2108349018381,0.9990000000000001,0.03378467868438374,0.0,0,0.47178611653270325,65.933614608,53.0904425428941,0.2229831590426035,10.480039140076684,0.003396191765595809,121.73191081515529,1.2168260418125585
